sample_id,query,generated_code
2453,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
2454,14,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    for patch in person_patches:
        if patch.exists(""14""):
            return patch
    # Remember: return the person
    return person_patches[0]"
2455,player,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2456,bride,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2457,shirt at rear of pic,"
    # Return the shirt
    image_patch = ImagePatch(image)
    shirt_patches = image_patch.find(""shirt"")
    if len(shirt_patches) == 0:
        shirt_patches = [image_patch]
    shirt_patches.sort(key=lambda shirt: distance(shirt, image_patch))
    shirt_patch = shirt_patches[-1]
    # Remember: return the shirt
    return shirt_patch"
2458,bald man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    bald_man_patches = [man for man in man_patches if man.exists(""bald"")]
    bald_man_patches.sort(key=lambda man: man.horizontal_center)
    bald_man_patch = bald_man_patches[0]
    # Remember: return the man
    return bald_man_patch"
2459,orange,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2460,boy on ground,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    boy_patches.sort(key=lambda boy: boy.compute_depth())
    boy_patch = boy_patches[0]
    # Remember: return the boy
    return boy_patch"
2461,person against window,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2462,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2463,cake near green monster,"
    # Return the cake
    image_patch = ImagePatch(image)
    cake_patches = image_patch.find(""cake"")
    if len(cake_patches) == 0:
        cake_patches = [image_patch]
    elif len(cake_patches) == 1:
        return cake_patches[0]
    green_monster_patches = image_patch.find(""green monster"")
    if len(green_monster_patches) == 0:
        green_monster_patches = [image_patch]
    green_monster_patch = green_monster_patches[0]
    cake_patches.sort(key=lambda cake: distance(cake, green_monster_patch))
    cake_patch = cake_patches[0]
    # Remember: return the cake
    return cake_patch"
2464,blue shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""blue shirt""])
    # Remember: return the person
    return person_patch"
2465,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2466,person in all dark with board no glasses,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""all dark"", ""board"", ""no glasses""])
    # Remember: return the person
    return person_patch"
2467,person with black umbrella,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black umbrella""])
    # Remember: return the person
    return person_patch"
2468,man holding bat,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    bat_patches = image_patch.find(""bat"")
    bat_patches.sort(key=lambda bat: distance(bat, man_patch))
    bat_patch = bat_patches[0]
    # Remember: return the man
    return man_patch"
2469,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
2470,blue shirt man at table,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2471,guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[len(person_patches) // 2]
    # Remember: return the person
    return person_patch"
2472,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
2473,man in black,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2474,person in red and white,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red"", ""white""])
    # Remember: return the person
    return person_patch"
2475,legs back shorts sneakers,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""legs"", ""back shorts"", ""sneakers""])
    # Remember: return the person
    return person_patch"
2476,girl in tan pants and black shirt,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_patch = best_image_match(girl_patches, [""tan pants"", ""black shirt""])
    # Remember: return the girl
    return girl_patch"
2477,laptop back to back to typewriter,"
    # Return the laptop
    image_patch = ImagePatch(image)
    laptop_patches = image_patch.find(""laptop"")
    if len(laptop_patches) == 0:
        laptop_patches = [image_patch]
    elif len(laptop_patches) == 1:
        return laptop_patches[0]
    leftmost_coordinate = min([patch.horizontal_center for patch in laptop_patches])
    laptop_patches_left = [patch for patch in laptop_patches if
                          distance(patch.horizontal_center, leftmost_coordinate) < 100]
    if len(laptop_patches_left) == 0:
        laptop_patches_left = laptop_patches
    laptop_patches_left.sort(key=lambda p: p.vertical_center)
    laptop_patch = laptop_patches_left[0]
    # Remember: return the laptop
    return laptop_patch"
2478,balding man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    balding_man_patches = [man for man in man_patches if man.exists(""balding"")]
    if len(balding_man_patches) == 0:
        balding_man_patches = man_patches
    balding_man_patches.sort(key=lambda man: man.horizontal_center)
    balding_man_patch = balding_man_patches[0]
    # Remember: return the man
    return balding_man_patch"
2479,man wearing dark clothes,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.compute_depth())
    man_patch = man_patches[-1]
    # Remember: return the man
    return man_patch"
2480,player in red and white,"
    # Return the player
    image_patch = ImagePatch(image)
    player_patches = image_patch.find(""player"")
    player_patch = best_image_match(player_patches, [""red and white player""])
    # Remember: return the player
    return player_patch"
2481,white motorcycle,"
    # Return the motorcycle
    image_patch = ImagePatch(image)
    motorcycle_patches = image_patch.find(""motorcycle"")
    if len(motorcycle_patches) == 0:
        motorcycle_patches = [image_patch]
    elif len(motorcycle_patches) == 1:
        return motorcycle_patches[0]
    motorcycle_patches.sort(key=lambda m: m.vertical_center)
    motorcycle_patch = motorcycle_patches[0]
    # Remember: return the motorcycle
    return motorcycle_patch"
2482,pink helmet,"
    # Return the helmet
    image_patch = ImagePatch(image)
    helmet_patches = image_patch.find(""helmet"")
    helmet_patches.sort(key=lambda helmet: helmet.horizontal_center)
    helmet_patch = helmet_patches[0]
    # Remember: return the helmet
    return helmet_patch"
2483,person holding the bag,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""person holding the bag""])
    # Remember: return the person
    return person_patch"
2484,woman in white,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
2485,number 14,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    for patch in person_patches:
        if patch.exists(""14""):
            return patch
    # Remember: return the person
    return person_patches[0]"
2486,catcher,"
    # Return the catcher
    image_patch = ImagePatch(image)
    catcher_patches = image_patch.find(""catcher"")
    if len(catcher_patches) == 0:
        catcher_patches = [image_patch]
    catcher_patch = catcher_patches[0]
    # Remember: return the catcher
    return catcher_patch"
2487,guy in hard rock cafe tshirt,"
    # Return the guy
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""guy in hard rock cafe tshirt""])
    # Remember: return the person
    return person_patch"
2488,laptop by guy with pipe,"
    # Return the laptop
    image_patch = ImagePatch(image)
    laptop_patches = image_patch.find(""laptop"")
    if len(laptop_patches) == 0:
        laptop_patches = [image_patch]
    elif len(laptop_patches) == 1:
        return laptop_patches[0]
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: distance(guy, image_patch))
    guy_patch = guy_patches[0]
    pipe_patches = image_patch.find(""pipe"")
    pipe_patches.sort(key=lambda pipe: distance(pipe, guy_patch))
    pipe_patch = pipe_patches[0]
    laptop_patches.sort(key=lambda laptop: distance(laptop, pipe_patch))
    laptop_patch = laptop_patches[0]
    # Remember: return the laptop
    return laptop_patch"
2489,girl with ponytail,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
2490,man with black aviator sunglasses,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    man_patches_with_glasses = [man for man in man_patches if man.exists(""black aviator sunglasses"")]
    if len(man_patches_with_glasses) == 0:
        man_patches_with_glasses = man_patches
    man_patches_with_glasses.sort(key=lambda man: man.vertical_center)
    man_patch = man_patches_with_glasses[0]
    # Remember: return the man
    return man_patch"
2491,dark blue shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""dark shirt""])
    # Remember: return the person
    return person_patch"
2492,wiimote,"
    # Return the wiimote
    image_patch = ImagePatch(image)
    wiimote_patches = image_patch.find(""wiimote"")
    if len(wiimote_patches) == 0:
        wiimote_patches = [image_patch]
    wiimote_patch = wiimote_patches[0]
    # Remember: return the wiimote
    return wiimote_patch"
2493,person white hair red letters on shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white hair"", ""red letters""])
    # Remember: return the person
    return person_patch"
2494,skater,"
    # Return the skater
    image_patch = ImagePatch(image)
    skater_patches = image_patch.find(""skater"")
    if len(skater_patches) == 0:
        skater_patches = [image_patch]
    skater_patch = best_image_match(skater_patches, ""skater"")
    # Remember: return the skater
    return skater_patch"
2495,striped lounging bespectacled person,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""striped lounging bespectacled person""])
    # Remember: return the person
    return person_patch"
2496,glasses,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2497,white shirt with paw print,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white shirt"", ""paw print""])
    # Remember: return the person
    return person_patch"
2498,brown,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2499,one in red,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""one in red""])
    # Remember: return the person
    return person_patch"
2500,woman farthes behind,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: distance(woman, image_patch))
    woman_patch = woman_patches[-2]
    # Remember: return the woman
    return woman_patch"
2501,woman gray dress,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
2502,girl,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
2503,closest person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2504,girl in white shirt,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_in_white_patches = [g for g in girl_patches if g.verify_property(""girl"", ""white clothing"")]
    if len(girl_in_white_patches) == 0:
        girl_in_white_patches = girl_patches
    girl_in_white_patches.sort(key=lambda girl: girl.horizontal_center)
    # Remember: return the girl
    return girl_in_white_patches[0]"
2505,passenger,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2506,hand,"
    # Return the hand
    image_patch = ImagePatch(image)
    hand_patches = image_patch.find(""hand"")
    if len(hand_patches) == 0:
        hand_patches = [image_patch]
    hand_patch = hand_patches[0]
    # Remember: return the hand
    return hand_patch"
2507,woman with glasses,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
2508,older man near edge,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2509,awkward looking person sitting on chair,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2510,girl in pink tank,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patch = best_image_match(girl_patches, [""pink tank""])
    # Remember: return the girl
    return girl_patch"
2511,man in all black,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.compute_depth())
    man_patch = man_patches[-1]
    # Remember: return the man
    return man_patch"
2512,policeman with hands blocked by bar,"
    # Return the policeman
    image_patch = ImagePatch(image)
    policeman_patches = image_patch.find(""policeman"")
    policeman_patches.sort(key=lambda policeman: distance(policeman, image_patch))
    policeman_patch = policeman_patches[0]
    # Remember: return the policeman
    return policeman_patch"
2513,man in suit,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2514,man facing us,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2515,black board with gray letters not the blue,"
    # Return the board
    image_patch = ImagePatch(image)
    board_patches = image_patch.find(""board"")
    board_patches.sort(key=lambda board: board.compute_depth())
    board_patch = board_patches[0]
    # Remember: return the board
    return board_patch"
2516,pink outfit,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""pink outfit""])
    # Remember: return the person
    return person_patch"
2517,shortest person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.height)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2518,man with no sunglasses,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    man_patches_no_sunglasses = [man for man in man_patches if not man.exists(""sunglasses"")]
    if len(man_patches_no_sunglasses) == 0:
        man_patches_no_sunglasses = man_patches
    man_patches_no_sunglasses.sort(key=lambda man: man.vertical_center)
    man_patch = man_patches_no_sunglasses[0]
    # Remember: return the man
    return man_patch"
2519,body under blue,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2520,opposite passenger,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2521,guy in plaid shirt and glasses,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""guy in plaid shirt"", ""guy in glasses""])
    # Remember: return the person
    return person_patch"
2522,white shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, ""white shirt"")
    # Remember: return the person
    return person_patch"
2523,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    if len(man_patches) == 0:
        man_patches = [image_patch]
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2524,cut off,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2525,man standing sideways,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2526,striped shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""striped shirt""])
    # Remember: return the person
    return person_patch"
2527,arm in the air,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    arm_patches = image_patch.find(""arm"")
    arm_patches.sort(key=lambda arm: distance(arm, person_patch))
    arm_patch = arm_patches[0]
    # Remember: return the arm
    return arm_patch"
2528,red shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red shirt""])
    # Remember: return the person
    return person_patch"
2529,bench at side,"
    # Return the bench
    image_patch = ImagePatch(image)
    bench_patches = image_patch.find(""bench"")
    bench_patches.sort(key=lambda bench: bench.horizontal_center)
    bench_patch = bench_patches[0]
    # Remember: return the bench
    return bench_patch"
2530,blurry cut off person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2531,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2532,standing kid holding skateboard,"
    # Return the kid
    image_patch = ImagePatch(image)
    kid_patches = image_patch.find(""kid"")
    if len(kid_patches) == 0:
        kid_patches = [image_patch]
    kid_patches.sort(key=lambda kid: kid.horizontal_center)
    kid_patch = kid_patches[0]
    # Remember: return the kid
    return kid_patch"
2533,bear hat,"
    # Return the bear
    image_patch = ImagePatch(image)
    bear_patches = image_patch.find(""bear"")
    if len(bear_patches) == 0:
        bear_patches = [image_patch]
    bear_patch = best_image_match(bear_patches, [""bear hat""])
    # Remember: return the bear
    return bear_patch"
2534,glass with most juice,"
    # Return the glass
    image_patch = ImagePatch(image)
    glass_patches = image_patch.find(""glass"")
    if len(glass_patches) == 0:
        glass_patches = [image_patch]
    glass_patches.sort(key=lambda glass: glass.compute_depth())
    glass_patch = glass_patches[-1]
    # Remember: return the glass
    return glass_patch"
2535,boy,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    if len(boy_patches) == 0:
        boy_patches = [image_patch]
    boy_patch = boy_patches[0]
    # Remember: return the boy
    return boy_patch"
2536,womaker facuin away,"
    # Return the womaker
    image_patch = ImagePatch(image)
    womaker_patches = image_patch.find(""womaker"")
    womaker_patches.sort(key=lambda womaker: distance(womaker, image_patch))
    womaker_patch = womaker_patches[0]
    # Remember: return the womaker
    return womaker_patch"
2537,groom,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[len(person_patches) // 2]
    # Remember: return the person
    return person_patch"
2538,man in button up shirt,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2539,girl in blue tanktop,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patch = best_image_match(girl_patches, [""blue tanktop""])
    # Remember: return the girl
    return girl_patch"
2540,chef at 9 o clock,"
    # Return the chef
    image_patch = ImagePatch(image)
    chef_patches = image_patch.find(""chef"")
    if len(chef_patches) == 0:
        chef_patches = [image_patch]
    chef_patches.sort(key=lambda chef: chef.horizontal_center)
    chef_patch = chef_patches[0]
    # Remember: return the chef
    return chef_patch"
2541,fuzzy man in light blue jeans,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.compute_depth())
    man_patch = man_patches[-1]
    # Remember: return the man
    return man_patch"
2542,woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    # Remember: return the woman
    return woman_patches[0]"
2543,woman jumping prior photo,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.vertical_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
2544,black shirt writing on back,"
    # Return the shirt
    image_patch = ImagePatch(image)
    shirt_patches = image_patch.find(""shirt"")
    if len(shirt_patches) == 0:
        shirt_patches = [image_patch]
    elif len(shirt_patches) == 1:
        return shirt_patches[0]
    shirt_patches_back = [shirt for shirt in shirt_patches if shirt.exists(""back"")]
    if len(shirt_patches_back) == 0:
        shirt_patches_back = shirt_patches
    shirt_patches_back.sort(key=lambda shirt: shirt.horizontal_center)
    shirt_patch = shirt_patches_back[0]
    # Remember: return the shirt
    return shirt_patch"
2545,kid with two hands visible,"
    # Return the kid
    image_patch = ImagePatch(image)
    kid_patches = image_patch.find(""kid"")
    if len(kid_patches) == 0:
        kid_patches = [image_patch]
    kid_patches.sort(key=lambda kid: kid.compute_depth())
    kid_patch = kid_patches[0]
    # Remember: return the kid
    return kid_patch"
2546,gray shirt partial arm,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""gray shirt"", ""partial arm""])
    # Remember: return the person
    return person_patch"
2547,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2548,stripes,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2549,green shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""green shirt""])
    # Remember: return the person
    return person_patch"
2550,man with orange umbrella,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2551,smiling guy,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.horizontal_center)
    guy_patch = guy_patches[0]
    # Remember: return the guy
    return guy_patch"
2552,head and shoulders with sunglasses,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""head and shoulders with sunglasses""])
    # Remember: return the person
    return person_patch"
2553,stripes on the person in half view,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""stripes""])
    # Remember: return the person
    return person_patch"
2554,person 2,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[1]
    # Remember: return the person
    return person_patch"
2555,green shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""green shirt""])
    # Remember: return the person
    return person_patch"
2556,blue head,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2557,sitting,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2558,girl in glasses,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_patches.sort(key=lambda girl: distance(girl, image_patch))
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
2559,arm with watch and tattoo,"
    # Return the arm
    image_patch = ImagePatch(image)
    arm_patches = image_patch.find(""arm"")
    arm_patches.sort(key=lambda arm: arm.horizontal_center)
    arm_patch = arm_patches[0]
    # Remember: return the arm
    return arm_patch"
